Phylum,ACC,Mbp,EVE_Status
Ascomycota,GCA_033032185.1,36.878,Negative
Ascomycota,GCA_033119265.1,35.445,Negative
Ascomycota,GCA_033119285.1,49.41,Negative
Ascomycota,GCA_033171785.1,72.43,Negative
Ascomycota,GCA_033296875.1,32.431,Negative
Ascomycota,GCA_033296905.1,37.778,Negative
Ascomycota,GCA_033296915.1,35.597,Negative
Ascomycota,GCA_033297215.1,36.299,Negative
Ascomycota,GCA_033439165.1,37.755,Negative
Ascomycota,GCA_033439405.1,40.225,Negative
Ascomycota,GCA_033439685.1,42.017,Negative
Ascomycota,GCA_033439725.1,43.856,Negative
Ascomycota,GCA_033439775.1,48.329,Negative
Ascomycota,GCA_033439795.1,53.085,Negative
Ascomycota,GCA_033443225.1,28.864,Negative
Ascomycota,GCA_033444525.1,32.543,Negative
Ascomycota,GCA_033458365.1,40.807,Negative
Ascomycota,GCA_033458375.1,37.057,Negative
Ascomycota,GCA_033632065.1,29.947,Negative
Ascomycota,GCA_033675105.1,39.954,Negative
Ascomycota,GCA_033682645.1,34.96,Negative
Ascomycota,GCA_033846785.1,25.641,Negative
Ascomycota,GCA_033847375.1,38.853,Negative
Ascomycota,GCA_033847385.1,38.389,Negative
Ascomycota,GCA_033847395.1,40.548,Negative
Ascomycota,GCA_033870435.1,39.445,Negative
Ascomycota,GCA_034192605.1,34.924,Negative
Ascomycota,GCA_034400335.1,54.432,Negative
Ascomycota,GCA_034408665.1,35.081,Negative
Ascomycota,GCA_034423695.1,33.75,Negative
Ascomycota,GCA_034509305.1,27.754,Negative
Ascomycota,GCA_034509575.1,58.757,Negative
Ascomycota,GCA_034509595.1,59.034,Negative
Ascomycota,GCA_034509685.1,58.509,Negative
Ascomycota,GCA_034509705.1,58.571,Negative
Ascomycota,GCA_034509825.1,46.939,Negative
Ascomycota,GCA_034621285.1,43.525,Negative
Ascomycota,GCA_034621315.1,42.874,Negative
Ascomycota,GCA_034621335.1,44.422,Negative
Ascomycota,GCA_034621475.1,43.369,Negative
Ascomycota,GCA_034621645.1,37.618,Negative
Ascomycota,GCA_034621665.1,36.987,Negative
Ascomycota,GCA_034638215.1,54.97,Negative
Ascomycota,GCA_034638235.1,55.218,Negative
Ascomycota,GCA_034638275.1,54.018,Negative
Ascomycota,GCA_034640365.1,11.952,Negative
Ascomycota,GCA_034641345.1,25.229,Negative
Ascomycota,GCA_034641985.1,52.265,Negative
Ascomycota,GCA_034642025.1,29.596,Negative
Ascomycota,GCA_034642105.1,20.647,Negative
Ascomycota,GCA_034753255.1,36.557,Negative
Ascomycota,GCA_034767895.1,37.463,Negative
Ascomycota,GCA_034767915.1,37.933,Negative
Ascomycota,GCA_034767935.1,37.984,Negative
Ascomycota,GCA_034767955.1,38.124,Negative
Ascomycota,GCA_034768095.1,37.408,Negative
Ascomycota,GCA_034768115.1,38.601,Negative
Ascomycota,GCA_034768135.1,37.718,Negative
Ascomycota,GCA_034768155.1,39.794,Negative
Ascomycota,GCA_034768195.1,39.492,Negative
Ascomycota,GCA_034768225.1,39.891,Negative
Ascomycota,GCA_034768245.1,38.543,Negative
Ascomycota,GCA_034768255.1,39.516,Negative
Ascomycota,GCA_034768325.1,39.794,Negative
Ascomycota,GCA_034769445.1,36.848,Negative
Ascomycota,GCA_034769665.1,39.531,Negative
Ascomycota,GCA_035040045.1,42.493,Negative
Ascomycota,GCA_035048945.1,37.473,Negative
Ascomycota,GCA_035078345.1,14.738,Negative
Ascomycota,GCA_035078385.1,14.659,Negative
Ascomycota,GCA_035078395.1,14.742,Negative
Ascomycota,GCA_035078465.1,14.64,Negative
Ascomycota,GCA_035079495.1,39.159,Negative
Ascomycota,GCA_035079515.1,39.111,Negative
Ascomycota,GCA_035079535.1,38.862,Negative
Ascomycota,GCA_035079625.1,38.879,Negative
Ascomycota,GCA_035220645.1,12.432,Negative
Ascomycota,GCA_035222275.1,34.419,Negative
Ascomycota,GCA_035222375.1,35.066,Negative
Ascomycota,GCA_035222475.1,36.17,Negative
Ascomycota,GCA_035222485.1,34.93,Negative
Ascomycota,GCA_035582505.1,12.291,Negative
Ascomycota,GCA_035582525.1,13.931,Negative
Ascomycota,GCA_035582555.1,13.133,Negative
Ascomycota,GCA_035582585.1,14.201,Negative
Ascomycota,GCA_035582605.1,12.712,Negative
Ascomycota,GCA_035582625.1,12.653,Negative
Ascomycota,GCA_035582645.1,13.317,Negative
Ascomycota,GCA_035610405.1,12.11,Negative
Ascomycota,GCA_035610515.1,15.023,Negative
Ascomycota,GCA_035771705.1,12.74,Negative
Ascomycota,GCA_035771715.1,12.74,Negative
Ascomycota,GCA_035771725.1,12.74,Negative
Ascomycota,GCA_035771735.1,12.74,Negative
Ascomycota,GCA_035771765.1,12.74,Negative
Ascomycota,GCA_035771885.1,12.741,Negative
Ascomycota,GCA_035771895.1,12.74,Negative
Ascomycota,GCA_035771925.1,12.74,Negative
Ascomycota,GCA_035771935.1,12.74,Negative
Ascomycota,GCA_035771965.1,12.74,Negative
Ascomycota,GCA_035772105.1,12.74,Negative
Ascomycota,GCA_035772125.1,12.74,Negative
Ascomycota,GCA_035772165.1,12.74,Negative
Ascomycota,GCA_035772185.1,12.74,Negative
Ascomycota,GCA_035772215.1,12.741,Negative
Ascomycota,GCA_035772265.1,12.74,Negative
Ascomycota,GCA_035772305.1,12.741,Negative
Ascomycota,GCA_035772345.1,12.741,Negative
Ascomycota,GCA_035772365.1,12.74,Negative
Ascomycota,GCA_035772375.1,12.74,Negative
Ascomycota,GCA_035772935.1,51.205,Negative
Ascomycota,GCA_035927105.1,37.887,Negative
Ascomycota,GCA_035927125.1,29.718,Negative
Ascomycota,GCA_035927145.1,29.875,Negative
Ascomycota,GCA_035927165.1,29.874,Negative
Ascomycota,GCA_035927225.1,16.55,Negative
Ascomycota,GCA_035927305.1,18.898,Negative
Ascomycota,GCA_035928005.1,29.816,Negative
Ascomycota,GCA_035928205.1,34.041,Negative
Ascomycota,GCA_035928245.1,29.427,Negative
Ascomycota,GCA_035928305.1,29.409,Negative
Ascomycota,GCA_035928425.1,29.44,Negative
Ascomycota,GCA_035928445.1,29.426,Negative
Ascomycota,GCA_035928465.1,29.413,Negative
Ascomycota,GCA_035928485.1,30.381,Negative
Ascomycota,GCA_035928505.1,31.282,Negative
Ascomycota,GCA_035928545.1,30.042,Negative
Ascomycota,GCA_035928625.1,32.712,Negative
Ascomycota,GCA_035928665.1,35.203,Negative
Ascomycota,GCA_035930025.1,30.052,Negative
Ascomycota,GCA_035930045.1,35.635,Negative
Ascomycota,GCA_035930065.1,34.69,Negative
Ascomycota,GCA_035930105.1,33.146,Negative
Ascomycota,GCA_035930125.1,35.182,Negative
Ascomycota,GCA_035930205.1,35.2,Negative
Ascomycota,GCA_035930245.1,35.128,Negative
Ascomycota,GCA_035930265.1,33.176,Negative
Ascomycota,GCA_035930285.1,35.192,Negative
Ascomycota,GCA_035930305.1,34.195,Negative
Ascomycota,GCA_035930425.1,30.239,Negative
Ascomycota,GCA_035931835.1,33.527,Negative
Ascomycota,GCA_035931855.1,29.409,Negative
Ascomycota,GCA_035931885.1,29.441,Negative
Ascomycota,GCA_035931915.1,29.407,Negative
Ascomycota,GCA_035931935.1,31.059,Negative
Ascomycota,GCA_035932055.1,33.133,Negative
Ascomycota,GCA_035932095.1,33.539,Negative
Ascomycota,GCA_035932115.1,33.541,Negative
Ascomycota,GCA_035985395.1,30.937,Negative
Ascomycota,GCA_036010245.1,34.839,Negative
Ascomycota,GCA_036169675.1,41.255,Negative
Ascomycota,GCA_036169685.1,41.247,Negative
Ascomycota,GCA_036173025.1,36.266,Negative
Ascomycota,GCA_036288945.1,43.628,Negative
Ascomycota,GCA_036288975.1,13.126,Negative
Ascomycota,GCA_036320845.1,31.334,Negative
Ascomycota,GCA_036363465.1,32.263,Negative
Ascomycota,GCA_036418965.1,24.211,Negative
Ascomycota,GCA_036558985.1,12.522,Negative
Ascomycota,GCA_036712075.1,23.419,Negative
Ascomycota,GCA_036768455.1,33.339,Negative
Ascomycota,GCA_036768465.1,33.822,Negative
Ascomycota,GCA_036785135.1,70.123,Negative
Ascomycota,GCA_036785465.1,71.384,Negative
Ascomycota,GCA_036785495.1,78.944,Negative
Ascomycota,GCA_036785755.1,145.952,Negative
Ascomycota,GCA_036850625.1,26.648,Negative
Ascomycota,GCA_036850795.1,34.158,Negative
Ascomycota,GCA_036850825.1,14.21,Negative
Ascomycota,GCA_036851105.1,52.146,Negative
Ascomycota,GCA_036852665.1,45.9,Negative
Ascomycota,GCA_036871495.1,16.403,Negative
Ascomycota,GCA_036872565.1,37.219,Negative
Ascomycota,GCA_036872695.1,35.546,Negative
Ascomycota,GCA_036884675.1,14.757,Negative
Ascomycota,GCA_036884685.1,17.25,Negative
Ascomycota,GCA_036936575.1,44.385,Negative
Ascomycota,GCA_036971165.1,39.769,Negative
Ascomycota,GCA_036971205.1,35.07,Negative
Ascomycota,GCA_036971225.1,40.608,Negative
Ascomycota,GCA_036971245.1,40.579,Negative
Ascomycota,GCA_036971485.1,40.705,Negative
Ascomycota,GCA_036971565.1,33.308,Negative
Ascomycota,GCA_036971575.1,39.752,Negative
Ascomycota,GCA_036971655.1,37.934,Negative
Ascomycota,GCA_036971715.1,42.092,Negative
Ascomycota,GCA_036971725.1,40.273,Negative
Ascomycota,GCA_036986335.1,37.733,Negative
Ascomycota,GCA_036986855.1,57.32,Negative
Ascomycota,GCA_037013435.1,12.342,Negative
Ascomycota,GCA_037039665.1,14.11,Negative
Ascomycota,GCA_037039695.1,12.125,Negative
Ascomycota,GCA_037039825.1,9.268,Negative
Ascomycota,GCA_037039835.1,20.223,Negative
Ascomycota,GCA_037040195.1,9.854,Negative
Ascomycota,GCA_037040395.1,25.88,Negative
Ascomycota,GCA_037040415.1,13.11,Negative
Ascomycota,GCA_037040515.1,12.98,Negative
Ascomycota,GCA_037040535.1,32.425,Negative
Ascomycota,GCA_037040545.1,13.012,Negative
Ascomycota,GCA_037040595.1,12.682,Negative
Ascomycota,GCA_037040715.1,12.811,Negative
Ascomycota,GCA_037040735.1,10.566,Negative
Ascomycota,GCA_037040755.1,37.059,Negative
Ascomycota,GCA_037040795.1,35.137,Negative
Ascomycota,GCA_037040825.1,34.322,Negative
Ascomycota,GCA_037040875.1,9.24,Negative
Ascomycota,GCA_037040945.1,14.336,Negative
Ascomycota,GCA_037040955.1,9.257,Negative
Ascomycota,GCA_037040985.1,34.082,Negative
Ascomycota,GCA_037041055.1,12.286,Negative
Ascomycota,GCA_037041065.1,12.597,Negative
Ascomycota,GCA_037041095.1,12.869,Negative
Ascomycota,GCA_037041125.1,12.872,Negative
Ascomycota,GCA_037041165.1,19.479,Negative
Ascomycota,GCA_037041175.1,14.181,Negative
Ascomycota,GCA_037041205.1,9.062,Negative
Ascomycota,GCA_037041225.1,13.766,Negative
Ascomycota,GCA_037041255.1,20.86,Negative
Ascomycota,GCA_037041375.1,28.192,Negative
Ascomycota,GCA_037041395.1,28.872,Negative
Ascomycota,GCA_037041415.1,9.457,Negative
Ascomycota,GCA_037041435.1,12.217,Negative
Ascomycota,GCA_037041515.1,21.871,Negative
Ascomycota,GCA_037041575.1,35.375,Negative
Ascomycota,GCA_037041615.1,30.067,Negative
Ascomycota,GCA_037041655.1,12.282,Negative
Ascomycota,GCA_037041675.1,12.658,Negative
Ascomycota,GCA_037041715.1,33.128,Negative
Ascomycota,GCA_037041755.1,20.795,Negative
Ascomycota,GCA_037041775.1,31.923,Negative
Ascomycota,GCA_037041815.1,31.451,Negative
Ascomycota,GCA_037041825.1,28.975,Negative
Ascomycota,GCA_037041935.1,31.84,Negative
Ascomycota,GCA_037041955.1,15.741,Negative
Ascomycota,GCA_037041995.1,9.291,Negative
Ascomycota,GCA_037042055.1,29.772,Negative
Ascomycota,GCA_037042075.1,27.26,Negative
Ascomycota,GCA_037042115.1,9.224,Negative
Ascomycota,GCA_037042135.1,22.674,Negative
Ascomycota,GCA_037042205.1,38.19,Negative
Ascomycota,GCA_037042235.1,35.647,Negative
Ascomycota,GCA_037042255.1,32.269,Negative
Ascomycota,GCA_037042275.1,9.638,Negative
Ascomycota,GCA_037042315.1,25.441,Negative
Ascomycota,GCA_037042355.1,25.417,Negative
Ascomycota,GCA_037042375.1,33.536,Negative
Ascomycota,GCA_037042395.1,10.728,Negative
Ascomycota,GCA_037042445.1,12.668,Negative
Ascomycota,GCA_037042505.1,31.127,Negative
Ascomycota,GCA_037042525.1,25.458,Negative
Ascomycota,GCA_037042535.1,28.184,Negative
Ascomycota,GCA_037042555.1,34.053,Negative
Ascomycota,GCA_037042565.1,34.738,Negative
Ascomycota,GCA_037042595.1,34.983,Negative
Ascomycota,GCA_037042605.1,25.256,Negative
Ascomycota,GCA_037042625.1,31.321,Negative
Ascomycota,GCA_037042665.1,34.176,Negative
Ascomycota,GCA_037042735.1,25.93,Negative
Ascomycota,GCA_037042865.1,33.785,Negative
Ascomycota,GCA_037042995.1,28.669,Negative
Ascomycota,GCA_037043775.1,31.667,Negative
Ascomycota,GCA_037043785.1,40.24,Negative
Ascomycota,GCA_037043805.1,37.48,Negative
Ascomycota,GCA_037043815.1,33.859,Negative
Ascomycota,GCA_037043875.1,31.404,Negative
Ascomycota,GCA_037043885.1,35.921,Negative
Ascomycota,GCA_037043905.1,38.019,Negative
Ascomycota,GCA_037043975.1,33.471,Negative
Ascomycota,GCA_037043995.1,37.779,Negative
Ascomycota,GCA_037044005.1,34.657,Negative
Ascomycota,GCA_037044015.1,43.235,Negative
Ascomycota,GCA_037044095.1,1.846,Negative
Ascomycota,GCA_037044115.1,36.666,Negative
Ascomycota,GCA_037044165.1,28.643,Negative
Ascomycota,GCA_037044195.1,27.565,Negative
Ascomycota,GCA_037044215.1,31.634,Negative
Ascomycota,GCA_037044275.1,40.483,Negative
Ascomycota,GCA_037044295.1,43.918,Negative
Ascomycota,GCA_037044315.1,37.221,Negative
Ascomycota,GCA_037044335.1,35.494,Negative
Ascomycota,GCA_037044355.1,32.952,Negative
Ascomycota,GCA_037044375.1,37.559,Negative
Ascomycota,GCA_037044395.1,35.492,Negative
Ascomycota,GCA_037044415.1,34.638,Negative
Ascomycota,GCA_037044435.1,35.493,Negative
Ascomycota,GCA_037074405.1,37.415,Negative
Ascomycota,GCA_037074415.1,37.95,Negative
Ascomycota,GCA_037074665.1,36.894,Negative
Ascomycota,GCA_037074745.1,11.952,Negative
Ascomycota,GCA_037074785.1,10.331,Negative
Ascomycota,GCA_037074905.1,32.8,Negative
Ascomycota,GCA_037074995.1,51.696,Negative
Ascomycota,GCA_037075025.1,53.021,Negative
Ascomycota,GCA_037075405.1,39.807,Negative
Ascomycota,GCA_037102705.1,10.781,Negative
Ascomycota,GCA_037102815.1,41.789,Negative
Ascomycota,GCA_037116185.1,10.375,Negative
Ascomycota,GCA_037126485.1,37.56,Negative
Ascomycota,GCA_037127345.1,36.493,Negative
Ascomycota,GCA_037177755.1,42.769,Negative
Ascomycota,GCA_037177825.1,58.49,Negative
Ascomycota,GCA_037177835.1,37.637,Negative
Ascomycota,GCA_037178605.1,66.282,Negative
Ascomycota,GCA_037179535.1,38.908,Negative
Ascomycota,GCA_037179565.1,38.37,Negative
Ascomycota,GCA_037201695.1,12.279,Negative
Ascomycota,GCA_037201715.1,12.277,Negative
Ascomycota,GCA_037201725.1,12.278,Negative
Ascomycota,GCA_037201735.1,12.266,Negative
Ascomycota,GCA_037201745.1,12.282,Negative
Ascomycota,GCA_037201755.1,12.269,Negative
Ascomycota,GCA_037201765.1,12.28,Negative
Ascomycota,GCA_037201775.1,12.264,Negative
Ascomycota,GCA_037213105.1,37.223,Negative
Ascomycota,GCA_037223515.1,20.561,Negative
Ascomycota,GCA_037255895.1,36.882,Negative
Ascomycota,GCA_037289395.1,57.864,Negative
Ascomycota,GCA_037355555.1,14.099,Negative
Ascomycota,GCA_037355565.1,13.722,Negative
Ascomycota,GCA_037356035.1,41.771,Negative
Ascomycota,GCA_037356055.1,30.352,Negative
Ascomycota,GCA_037356075.1,18.889,Negative
Ascomycota,GCA_037356095.1,26.269,Negative
Ascomycota,GCA_037356115.1,33.765,Negative
Ascomycota,GCA_037356135.1,34.784,Negative
Ascomycota,GCA_037356155.1,35.073,Negative
Ascomycota,GCA_037356175.1,32.299,Negative
Ascomycota,GCA_037356195.1,33.024,Negative
Ascomycota,GCA_037356495.1,32.984,Negative
Ascomycota,GCA_037367325.1,30.44,Negative
Ascomycota,GCA_037414295.1,32.923,Negative
Ascomycota,GCA_900002835.2,13.271,Negative
Ascomycota,GCA_900004165.1,13.043,Negative
Ascomycota,GCA_900006135.1,12.217,Negative
Ascomycota,GCA_900007135.1,11.73,Negative
Ascomycota,GCA_900007375.1,38.659,Negative
Ascomycota,GCA_900010015.1,131.521,Negative
Ascomycota,GCA_900044065.1,45.714,Negative
Ascomycota,GCA_900044135.1,38.048,Negative
Ascomycota,GCA_900067095.1,44.903,Negative
Ascomycota,GCA_900069165.1,13.336,Negative
Ascomycota,GCA_900073065.1,66.853,Negative
Ascomycota,GCA_900073075.1,37.009,Negative
Ascomycota,GCA_900074845.1,39.006,Negative
Ascomycota,GCA_900079805.1,43.808,Negative
Ascomycota,GCA_900087985.1,20.542,Negative
Ascomycota,GCA_900091695.1,37.861,Negative
Ascomycota,GCA_900096545.1,12.296,Negative
Ascomycota,GCA_900096695.1,48.788,Negative
Ascomycota,GCA_900099495.1,39.699,Negative
Ascomycota,GCA_900106115.1,13.162,Negative
Ascomycota,GCA_900106125.1,13.063,Negative
Ascomycota,GCA_900162065.1,22.59,Negative
Ascomycota,GCA_900162805.1,10.761,Negative
Ascomycota,GCA_900163765.1,35.159,Negative
Ascomycota,GCA_900166875.1,12.296,Negative
Ascomycota,GCA_900169545.1,42.422,Negative
Ascomycota,GCA_900174495.1,10.666,Negative
Ascomycota,GCA_900178425.1,12.158,Negative
Ascomycota,GCA_900184055.1,24.397,Negative
Ascomycota,GCA_900184105.1,40.657,Negative
Ascomycota,GCA_900184115.1,38.628,Negative
Ascomycota,GCA_900186055.1,10.401,Negative
Ascomycota,GCA_900186205.1,11.242,Negative
Ascomycota,GCA_900231935.2,41.276,Negative
Ascomycota,GCA_900231965.1,10.553,Negative
Ascomycota,GCA_900231995.1,10.347,Negative
Ascomycota,GCA_900232045.3,51.763,Negative
Ascomycota,GCA_900232055.1,10.387,Negative
Ascomycota,GCA_900248155.1,35.562,Negative
Ascomycota,GCA_900290405.1,11.939,Negative
Ascomycota,GCA_900290415.1,34.157,Negative
Ascomycota,GCA_900290465.1,33.778,Negative
Ascomycota,GCA_900312805.1,41.284,Negative
Ascomycota,GCA_900408955.1,20.194,Negative
Ascomycota,GCA_900411385.1,20.91,Negative
Ascomycota,GCA_900465325.1,24.742,Negative
Ascomycota,GCA_900465365.1,11.288,Negative
Ascomycota,GCA_900500645.1,10.614,Negative
Ascomycota,GCA_900518985.1,19.785,Negative
Ascomycota,GCA_900518995.1,18.827,Negative
Ascomycota,GCA_900519005.1,16.133,Negative
Ascomycota,GCA_900519015.1,23.106,Negative
Ascomycota,GCA_900519025.1,30.039,Negative
Ascomycota,GCA_900519035.1,21.572,Negative
Ascomycota,GCA_900519045.1,21.183,Negative
Ascomycota,GCA_900519055.1,22.744,Negative
Ascomycota,GCA_900519065.1,19.979,Negative
Ascomycota,GCA_900519075.1,20.643,Negative
Ascomycota,GCA_900519085.1,20.822,Negative
Ascomycota,GCA_900535975.1,10.631,Negative
Ascomycota,GCA_900537225.1,20.42,Negative
Ascomycota,GCA_900682695.1,11.547,Negative
Ascomycota,GCA_902006505.2,55.054,Negative
Ascomycota,GCA_902074915.1,61.346,Negative
Ascomycota,GCA_902077795.2,59.581,Negative
Ascomycota,GCA_902085965.1,53.066,Negative
Ascomycota,GCA_902141235.2,54.492,Negative
Ascomycota,GCA_902192265.1,12.121,Negative
Ascomycota,GCA_902192285.1,12.286,Negative
Ascomycota,GCA_902636305.1,30.457,Negative
Ascomycota,GCA_902703435.1,12.272,Negative
Ascomycota,GCA_902703445.1,12.271,Negative
Ascomycota,GCA_902703455.1,12.273,Negative
Ascomycota,GCA_902703465.1,12.27,Negative
Ascomycota,GCA_902703475.1,12.271,Negative
Ascomycota,GCA_902703485.1,12.26,Negative
Ascomycota,GCA_902703495.1,12.266,Negative
Ascomycota,GCA_902703505.1,12.266,Negative
Ascomycota,GCA_902703515.1,12.274,Negative
Ascomycota,GCA_902703525.1,12.279,Negative
Ascomycota,GCA_902703535.1,12.268,Negative
Ascomycota,GCA_902703555.1,12.276,Negative
Ascomycota,GCA_902703565.1,12.268,Negative
Ascomycota,GCA_902703575.1,12.265,Negative
Ascomycota,GCA_902703585.1,12.264,Negative
Ascomycota,GCA_902703595.1,12.253,Negative
Ascomycota,GCA_902703675.1,12.276,Negative
Ascomycota,GCA_902703685.1,12.272,Negative
Ascomycota,GCA_902703725.1,12.276,Negative
Ascomycota,GCA_902703805.1,12.275,Negative
Ascomycota,GCA_902703815.1,12.273,Negative
Ascomycota,GCA_902703825.1,12.268,Negative
Ascomycota,GCA_902703835.1,12.274,Negative
Ascomycota,GCA_902712105.3,12.178,Negative
Ascomycota,GCA_902712115.3,12.553,Negative
Ascomycota,GCA_902712125.3,12.089,Negative
Ascomycota,GCA_902712135.3,12.502,Negative
Ascomycota,GCA_902712145.3,12.752,Negative
Ascomycota,GCA_902712155.3,12.721,Negative
Ascomycota,GCA_902712165.3,12.327,Negative
Ascomycota,GCA_902712175.3,12.817,Negative
Ascomycota,GCA_902712185.3,13.333,Negative
Ascomycota,GCA_902712195.3,12.415,Negative
Ascomycota,GCA_902712205.3,12.657,Negative
Ascomycota,GCA_902712215.3,12.008,Negative
Ascomycota,GCA_902712225.3,12.153,Negative
Ascomycota,GCA_902712235.3,11.951,Negative
Ascomycota,GCA_902712245.3,12.26,Negative
Ascomycota,GCA_902712255.3,12.03,Negative
Ascomycota,GCA_902712265.3,12.323,Negative
Ascomycota,GCA_902712275.3,12.138,Negative
Ascomycota,GCA_902712725.1,41.149,Negative
Ascomycota,GCA_902712835.3,12.071,Negative
Ascomycota,GCA_902805455.1,37.606,Negative
Ascomycota,GCA_902805465.1,38.512,Negative
Ascomycota,GCA_902806585.1,54.342,Negative
Ascomycota,GCA_902827195.2,70.523,Negative
Ascomycota,GCA_903819115.1,30.125,Negative
Ascomycota,GCA_903819125.2,11.908,Negative
Ascomycota,GCA_903819135.2,11.873,Negative
Ascomycota,GCA_903819145.2,11.974,Negative
Ascomycota,GCA_903819155.2,11.781,Negative
Ascomycota,GCA_903819175.2,11.999,Negative
Ascomycota,GCA_903819185.2,11.761,Negative
Ascomycota,GCA_903819195.2,11.739,Negative
Ascomycota,GCA_903819205.2,11.891,Negative
Ascomycota,GCA_903819455.1,30.904,Negative
Ascomycota,GCA_903819465.1,29.765,Negative
Ascomycota,GCA_903819485.1,31.004,Negative
Ascomycota,GCA_903819495.1,30.084,Negative
Ascomycota,GCA_903819635.1,25.914,Negative
Ascomycota,GCA_903819665.1,27.227,Negative
Ascomycota,GCA_903853725.1,25.599,Negative
Ascomycota,GCA_903989565.1,13.048,Negative
Ascomycota,GCA_905066765.1,39.91,Negative
Ascomycota,GCA_905220315.1,12.021,Negative
Ascomycota,GCA_905220325.1,12.019,Negative
Ascomycota,GCA_907166805.1,39.268,Negative
Ascomycota,GCA_910591595.1,22.202,Negative
Ascomycota,GCA_910591615.1,22.172,Negative
Ascomycota,GCA_910591655.1,22.269,Negative
Ascomycota,GCA_910591785.1,22.183,Negative
Ascomycota,GCA_910591815.1,22.167,Negative
Ascomycota,GCA_910591845.1,22.285,Negative
Ascomycota,GCA_910591905.1,22.127,Negative
Ascomycota,GCA_910591955.1,22.123,Negative
Ascomycota,GCA_910591995.1,22.115,Negative
Ascomycota,GCA_910592025.1,22.335,Negative
Ascomycota,GCA_910592065.1,22.17,Negative
Ascomycota,GCA_910592095.1,22.36,Negative
Ascomycota,GCA_910592115.1,22.236,Negative
Ascomycota,GCA_910592145.1,22.259,Negative
Ascomycota,GCA_910592165.1,22.211,Negative
Ascomycota,GCA_910592235.1,22.236,Negative
Ascomycota,GCA_910592265.1,22.15,Negative
Ascomycota,GCA_910592315.1,22.457,Negative
Ascomycota,GCA_911150065.1,28.772,Negative
Ascomycota,GCA_911150075.1,29.663,Negative
Ascomycota,GCA_911174845.1,31.094,Negative
Ascomycota,GCA_911174865.1,31.403,Negative
Ascomycota,GCA_911174875.1,29.879,Negative
Ascomycota,GCA_911174885.1,31.605,Negative
Ascomycota,GCA_911174895.1,31.233,Negative
Ascomycota,GCA_911174905.1,34.78,Negative
Ascomycota,GCA_911174915.1,31.544,Negative
Ascomycota,GCA_911174925.1,33.057,Negative
Ascomycota,GCA_911174935.1,31.628,Negative
Ascomycota,GCA_911174945.1,29.439,Negative
Ascomycota,GCA_911174955.1,29.813,Negative
Ascomycota,GCA_911174965.1,33.037,Negative
Ascomycota,GCA_911174975.1,31.356,Negative
Ascomycota,GCA_911174985.1,31.58,Negative
Ascomycota,GCA_911174995.1,29.372,Negative
Ascomycota,GCA_911175015.1,31.416,Negative
Ascomycota,GCA_911175025.1,31.347,Negative
Ascomycota,GCA_911175035.1,31.582,Negative
Ascomycota,GCA_911175075.1,31.709,Negative
Ascomycota,GCA_911175095.1,34.526,Negative
Ascomycota,GCA_911175105.1,33.761,Negative
Ascomycota,GCA_911175125.1,31.776,Negative
Ascomycota,GCA_911175135.1,34.383,Negative
Ascomycota,GCA_911175145.1,31.116,Negative
Ascomycota,GCA_911175155.1,31.054,Negative
Ascomycota,GCA_911175165.1,30.913,Negative
Ascomycota,GCA_911175185.1,31.806,Negative
Ascomycota,GCA_911175205.1,31.247,Negative
Ascomycota,GCA_911175225.1,31.471,Negative
Ascomycota,GCA_911175235.1,29.347,Negative
Ascomycota,GCA_911175245.1,31.377,Negative
Ascomycota,GCA_911175275.1,36.165,Negative
Ascomycota,GCA_911175285.1,34.396,Negative
Ascomycota,GCA_911175295.1,31.169,Negative
Ascomycota,GCA_911175305.1,31.54,Negative
Ascomycota,GCA_911175315.1,31.312,Negative
Ascomycota,GCA_911175325.1,31.223,Negative
Ascomycota,GCA_911197175.1,31.551,Negative
Ascomycota,GCA_911197195.1,32.201,Negative
Ascomycota,GCA_911197205.1,30.527,Negative
Ascomycota,GCA_911197225.1,31.294,Negative
Ascomycota,GCA_911197245.1,36.231,Negative
Ascomycota,GCA_911197295.1,34.746,Negative
Ascomycota,GCA_911197305.1,30.835,Negative
Ascomycota,GCA_911197325.1,36.242,Negative
Ascomycota,GCA_911197365.1,30.375,Negative
Ascomycota,GCA_911197385.1,31.682,Negative
Ascomycota,GCA_911197405.1,36.245,Negative
Ascomycota,GCA_911254575.1,31.447,Negative
Ascomycota,GCA_911456345.1,32.59,Negative
Ascomycota,GCA_911456355.1,34.56,Negative
Ascomycota,GCA_911456365.1,37.001,Negative
Ascomycota,GCA_911639135.1,31.331,Negative
Ascomycota,GCA_911639145.1,31.422,Negative
Ascomycota,GCA_911639275.1,34.97,Negative
Ascomycota,GCA_911649655.1,34.772,Negative
Ascomycota,GCA_917563905.1,37.12,Negative
Ascomycota,GCA_918250775.1,11.607,Negative
Ascomycota,GCA_918252685.1,11.571,Negative
Ascomycota,GCA_920106075.1,31.42,Negative
Ascomycota,GCA_928213465.1,29.851,Negative
Ascomycota,GCA_931297385.1,9.118,Negative
Ascomycota,GCA_931297405.1,9.193,Negative
Ascomycota,GCA_931297435.1,9.127,Negative
Ascomycota,GCA_931297725.1,9.146,Negative
Ascomycota,GCA_931297755.1,9.183,Negative
Ascomycota,GCA_931297975.1,9.147,Negative
Ascomycota,GCA_931297985.1,9.161,Negative
Ascomycota,GCA_931297995.1,9.163,Negative
