ACC,EVE_Count
GCA_029931615.1,0
GCA_029931635.1,0
GCA_029931665.1,0
GCA_029931675.1,0
GCA_029931695.1,0
GCA_029931725.1,0
GCA_029931735.1,0
GCA_029962645.1,0
GCA_029962655.1,0
GCA_029989085.1,0
GCA_029989255.1,0
GCA_029989845.1,0
GCA_029990125.1,0
GCA_029990315.1,0
GCA_029990335.1,0
GCA_029990395.1,0
GCA_029990435.1,0
GCA_029990475.1,0
GCA_029990515.1,0
GCA_029990535.1,0
GCA_029990665.1,0
GCA_029990685.1,0
GCA_029990705.1,0
GCA_029990725.1,0
GCA_029990745.1,0
GCA_029990765.1,0
GCA_029990785.1,0
GCA_029990805.1,0
GCA_029990825.1,0
GCA_029990845.1,0
GCA_029990865.1,0
GCA_029990885.1,0
GCA_029990905.1,0
GCA_029990925.1,0
GCA_029990945.1,0
GCA_029990965.1,0
GCA_029991075.1,0
GCA_029991145.1,0
GCA_029991315.1,0
GCA_029991355.1,0
GCA_029991395.1,0
GCA_029991515.1,0
GCA_029991605.1,0
GCA_029991625.1,0
GCA_029991655.1,0
GCA_029991755.1,0
GCA_029991815.1,0
GCA_029991855.1,0
GCA_029991875.1,0
GCA_030014135.1,0
GCA_030015385.1,0
GCA_030015405.1,0
GCA_030015455.1,0
GCA_030015485.1,0
GCA_030020275.1,0
GCA_030028025.1,0
GCA_030028065.1,0
GCA_030028435.1,0
GCA_030028455.1,0
GCA_030028475.1,0
GCA_030028495.1,0
GCA_030028515.1,0
GCA_030028535.1,0
GCA_030028555.1,0
GCA_030034815.1,0
GCA_030034845.1,0
GCA_030035635.1,0
GCA_030035835.1,0
GCA_030035855.1,0
GCA_030035975.1,0
GCA_030035995.1,0
GCA_030036015.1,0
GCA_030036035.1,0
GCA_030036055.1,0
GCA_030036195.1,0
GCA_030036255.1,0
GCA_030036275.1,0
GCA_030036395.1,0
GCA_030036415.1,0
GCA_030036435.1,0
GCA_030036495.1,0
GCA_030052785.1,0
GCA_030060675.1,0
GCA_030060685.1,0
GCA_030060715.1,0
GCA_030060985.1,0
GCA_030060995.1,0
GCA_030061005.1,0
GCA_030061015.1,0
GCA_030061355.1,0
GCA_030061365.1,0
GCA_030061375.1,0
GCA_030061385.1,0
GCA_030061555.1,0
GCA_030061565.1,0
GCA_030061575.1,0
GCA_030061585.1,0
GCA_030061595.1,0
GCA_030061835.1,0
GCA_030061845.1,0
GCA_030061855.1,0
GCA_030061875.1,0
GCA_030062295.1,0
GCA_030062325.1,0
GCA_030062335.1,0
GCA_030062345.1,0
GCA_030062975.1,0
GCA_030064525.1,0
GCA_030122255.1,0
GCA_030122265.1,0
GCA_030142105.1,0
GCA_030142185.1,0
GCA_030142925.1,0
GCA_030142935.1,0
GCA_030168465.1,0
GCA_030180035.1,0
GCA_030220005.1,0
GCA_030247165.1,0
GCA_030247865.1,0
GCA_030264835.1,0
GCA_030267585.1,0
GCA_030267665.1,0
GCA_030267685.1,0
GCA_030267745.1,0
GCA_030267765.1,0
GCA_030267825.1,0
GCA_030267845.1,0
GCA_030267865.1,0
GCA_030270345.1,0
GCA_030270365.1,0
GCA_030270465.1,0
GCA_030270485.1,0
GCA_030270505.1,0
GCA_030270525.1,0
GCA_030270545.1,0
GCA_030271015.1,0
GCA_030271035.1,0
GCA_030272305.1,0
GCA_030278935.1,0
GCA_030295885.1,0
GCA_030324235.1,0
GCA_030345115.1,0
GCA_030378375.1,0
GCA_030378425.1,0
GCA_030406815.1,0
GCA_030406835.1,0
GCA_030406945.1,0
GCA_030406955.1,0
GCA_030406965.1,0
GCA_030407195.1,0
GCA_030407205.1,0
GCA_030411435.1,0
GCA_030411455.1,0
GCA_030411475.1,0
GCA_030411495.1,0
GCA_030411535.1,0
GCA_030411555.1,0
GCA_030411595.1,0
GCA_030411615.1,0
GCA_030411635.1,0
GCA_030411655.1,0
GCA_030412595.1,0
GCA_030412805.1,0
GCA_030413865.1,0
GCA_030435815.1,0
GCA_030444895.1,0
GCA_030444905.1,0
GCA_030450075.1,0
GCA_030462855.1,0
GCA_030462865.1,0
GCA_030462915.1,0
GCA_030462955.1,0
GCA_030463055.1,0
GCA_030463115.1,0
GCA_030463195.1,0
GCA_030515275.1,0
GCA_030518555.1,0
GCA_030544205.1,0
GCA_030549205.1,0
GCA_030549215.1,0
GCA_030555635.1,0
GCA_030555725.1,0
GCA_030555755.1,0
GCA_030555785.1,0
GCA_030555835.1,0
GCA_030555865.1,0
GCA_030555885.1,0
GCA_030555895.1,0
GCA_030555905.1,0
GCA_030555925.1,0
GCA_030555945.1,0
GCA_030556025.1,0
GCA_030556055.1,0
GCA_030556085.1,0
GCA_030556145.1,0
GCA_030556335.1,0
GCA_030556345.1,0
GCA_030556385.1,0
GCA_030556425.1,0
GCA_030556445.1,0
GCA_030556455.1,0
GCA_030556465.1,0
GCA_030556505.1,0
GCA_030556525.1,0
GCA_030556595.1,0
GCA_030556625.1,0
GCA_030556635.1,0
GCA_030556695.1,0
GCA_030556705.1,0
GCA_030556725.1,0
GCA_030556735.1,0
GCA_030556755.1,0
GCA_030556775.1,0
GCA_030556845.1,0
GCA_030556875.1,0
GCA_030556915.1,0
GCA_030556925.1,0
GCA_030556995.1,0
GCA_030557025.1,0
GCA_030557035.1,0
GCA_030557055.1,0
GCA_030557065.1,0
GCA_030557085.1,0
GCA_030557105.1,0
GCA_030557115.1,0
GCA_030557145.1,0
GCA_030557155.1,0
GCA_030557175.1,0
GCA_030557235.1,0
GCA_030557255.1,0
GCA_030557285.1,0
GCA_030557335.1,0
GCA_030557345.1,0
GCA_030557365.1,0
GCA_030557395.1,0
GCA_030557475.1,0
GCA_030557505.1,0
GCA_030557525.1,0
GCA_030557545.1,0
GCA_030557585.1,0
GCA_030557605.1,0
GCA_030557665.1,0
GCA_030557705.1,0
GCA_030557725.1,0
GCA_030557735.1,0
GCA_030557765.1,0
GCA_030557785.1,0
GCA_030557875.1,0
GCA_030557895.1,0
GCA_030557965.1,0
GCA_030557975.1,0
GCA_030557985.1,0
GCA_030557995.1,0
GCA_030558045.1,0
GCA_030558135.1,0
GCA_030558175.1,0
GCA_030558265.1,0
GCA_030558275.1,0
GCA_030558325.1,0
GCA_030558335.1,0
GCA_030558495.1,0
GCA_030558995.1,0
GCA_030559035.1,0
GCA_030559045.1,0
GCA_030560485.1,0
GCA_030560625.1,0
GCA_030560645.1,0
GCA_030560665.1,0
GCA_030560805.1,0
GCA_030560825.1,0
GCA_030560845.1,0
GCA_030560865.1,0
GCA_030560905.1,0
GCA_030560915.1,0
GCA_030561035.1,0
GCA_030561065.1,0
GCA_030561325.1,0
GCA_030561425.1,0
GCA_030561445.1,0
GCA_030561455.1,0
GCA_030561705.1,0
GCA_030561725.1,0
GCA_030561745.1,0
GCA_030561765.1,0
GCA_030561785.1,0
GCA_030561945.1,0
GCA_030561965.1,0
GCA_030561985.1,0
GCA_030562525.1,0
GCA_030562555.1,0
GCA_030562575.1,0
GCA_030562845.1,0
GCA_030562885.1,0
GCA_030562905.1,0
GCA_030562945.1,0
GCA_030562985.1,0
GCA_030563005.1,0
GCA_030563025.1,0
GCA_030563045.1,0
GCA_030563065.1,0
GCA_030563085.1,0
GCA_030563105.1,0
GCA_030563125.1,0
GCA_030563185.1,0
GCA_030563205.1,0
GCA_030563225.1,0
GCA_030563245.1,0
GCA_030563265.1,0
GCA_030563305.1,0
GCA_030563325.1,0
GCA_030563385.1,0
GCA_030563415.1,0
GCA_030563445.1,0
GCA_030563465.1,0
GCA_030563485.1,0
GCA_030563505.1,0
GCA_030563525.1,0
GCA_030563565.1,0
GCA_030563625.1,0
GCA_030563645.1,0
GCA_030563665.1,0
GCA_030563705.1,0
GCA_030563725.1,0
GCA_030563775.1,0
GCA_030563805.1,0
GCA_030563825.1,0
GCA_030563845.1,0
GCA_030563865.1,0
GCA_030563885.1,0
GCA_030563905.1,0
GCA_030563925.1,0
GCA_030563965.1,0
GCA_030564005.1,0
GCA_030564055.1,0
GCA_030564085.1,0
GCA_030564125.1,0
GCA_030564145.1,0
GCA_030564165.1,0
GCA_030564305.1,0
GCA_030564425.1,0
GCA_030564465.1,0
GCA_030564485.1,0
GCA_030564505.1,0
GCA_030564525.1,0
GCA_030564545.1,0
GCA_030564565.1,0
GCA_030564605.1,0
GCA_030564625.1,0
GCA_030564645.1,0
GCA_030564685.1,0
GCA_030564705.1,0
GCA_030564725.1,0
GCA_030564745.1,0
GCA_030564785.1,0
GCA_030564825.1,0
GCA_030564865.1,0
GCA_030564885.1,0
GCA_030564945.1,0
GCA_030564965.1,0
GCA_030565005.1,0
GCA_030565065.1,0
GCA_030565085.1,0
GCA_030565125.1,0
GCA_030565145.1,0
GCA_030565185.1,0
GCA_030565205.1,0
GCA_030565265.1,0
GCA_030565285.1,0
GCA_030565325.1,0
GCA_030565365.1,0
GCA_030565405.1,0
GCA_030565705.1,0
GCA_030565865.1,0
GCA_030566005.1,0
GCA_030566065.1,0
GCA_030566455.1,0
GCA_030566465.1,0
GCA_030566495.1,0
GCA_030566515.1,0
GCA_030566535.1,0
GCA_030566715.1,0
GCA_030566735.1,0
GCA_030566775.1,0
GCA_030566815.1,0
GCA_030566835.1,0
GCA_030566855.1,0
GCA_030566875.1,0
GCA_030566895.1,0
GCA_030566905.1,0
GCA_030566955.1,0
GCA_030566995.1,0
GCA_030567015.1,0
GCA_030567055.1,0
GCA_030567085.1,0
GCA_030567115.1,0
GCA_030567155.1,0
GCA_030567175.1,0
GCA_030567185.1,0
GCA_030567455.1,0
GCA_030567475.1,0
GCA_030567495.1,0
GCA_030567635.1,0
GCA_030567655.1,0
GCA_030567675.1,0
GCA_030567695.1,0
GCA_030567715.1,0
GCA_030567735.1,0
GCA_030567755.1,0
GCA_030567775.1,0
GCA_030567795.1,0
GCA_030567815.1,0
GCA_030567855.1,0
GCA_030567875.1,0
GCA_030567895.1,0
GCA_030567915.1,0
GCA_030567935.1,0
GCA_030567955.1,0
GCA_030567975.1,0
GCA_030567995.1,0
GCA_030568015.1,0
GCA_030568155.1,0
GCA_030568175.1,0
GCA_030568295.1,0
GCA_030568315.1,0
GCA_030568365.1,0
GCA_030568405.1,0
GCA_030568425.1,0
GCA_030568635.1,0
GCA_030568715.1,0
GCA_030568735.1,0
GCA_030568755.1,0
GCA_030568775.1,0
GCA_030568795.1,0
GCA_030568845.1,0
GCA_030568875.1,0
GCA_030568895.1,0
GCA_030568975.1,0
GCA_030569055.1,0
GCA_030569075.1,0
GCA_030569095.1,0
GCA_030569115.1,0
GCA_030569135.1,0
GCA_030569155.1,0
GCA_030569175.1,0
GCA_030569235.1,0
GCA_030569255.1,0
GCA_030569275.1,0
GCA_030569295.1,0
GCA_030569305.1,0
GCA_030569375.1,0
GCA_030569395.1,0
GCA_030569435.1,0
GCA_030569455.1,0
GCA_030569475.1,0
GCA_030569495.1,0
GCA_030569535.1,0
GCA_030569555.1,0
GCA_030569595.1,0
GCA_030569655.1,0
GCA_030569675.1,0
GCA_030569695.1,0
GCA_030569715.1,0
GCA_030569745.1,0
GCA_030569775.1,0
GCA_030569795.1,0
GCA_030569835.1,0
GCA_030569875.1,0
GCA_030570115.1,0
GCA_030570135.1,0
GCA_030570175.1,0
GCA_030570195.1,0
GCA_030570215.1,0
GCA_030570235.1,0
GCA_030570255.1,0
GCA_030570285.1,0
GCA_030570315.1,0
GCA_030570335.1,0
GCA_030570355.1,0
GCA_030570375.1,0
GCA_030570395.1,0
GCA_030570415.1,0
GCA_030570435.1,0
GCA_030570475.1,0
GCA_030570515.1,0
GCA_030570555.1,0
GCA_030570575.1,0
GCA_030570615.1,0
GCA_030570675.1,0
GCA_030570715.1,0
GCA_030570735.1,0
GCA_030570755.1,0
GCA_030570775.1,0
GCA_030570795.1,0
GCA_030570835.1,0
GCA_030570855.1,0
GCA_030570895.1,0
GCA_030570915.1,0
GCA_030570995.1,0
GCA_030571015.1,0
GCA_030571035.1,0
GCA_030571095.1,0
GCA_030571115.1,0
GCA_030571145.1,0
GCA_030571165.1,0
GCA_030571195.1,0
GCA_030571215.1,0
GCA_030571235.1,0
GCA_030571255.1,0
GCA_030571295.1,0
GCA_030571395.1,0
GCA_030571435.1,0
GCA_030571455.1,0
GCA_030571545.1,0
GCA_030571795.1,0
GCA_030571815.1,0
GCA_030571855.1,0
GCA_030571865.1,0
GCA_030572095.1,0
GCA_030572135.1,0
GCA_030572175.1,0
GCA_030572235.1,0
GCA_030572275.1,0
GCA_030572295.1,0
GCA_030572315.1,0
GCA_030572335.1,0
GCA_030572355.1,0
GCA_030572395.1,0
GCA_030572415.1,0
GCA_030572435.1,0
GCA_030572455.1,0
GCA_030572495.1,0
GCA_030572515.1,0
GCA_030572535.1,0
GCA_030572555.1,0
GCA_030572575.1,0
GCA_030572615.1,0
GCA_030572635.1,0
GCA_030572655.1,0
GCA_030572675.1,0
GCA_030572695.1,0
GCA_030572715.1,0
GCA_030572735.1,0
GCA_030572835.1,0
GCA_030572875.1,0
GCA_030572965.1,0
GCA_030573015.1,0
GCA_030573035.1,0
GCA_030573055.1,0
GCA_030573075.1,0
GCA_030573095.1,0
GCA_030573135.1,0
GCA_030573155.1,0
GCA_030573195.1,0
GCA_030573215.1,0
GCA_030573285.1,0
GCA_030573315.1,0
GCA_030573325.1,0
GCA_030573355.1,0
GCA_030573385.1,0
GCA_030573435.1,0
GCA_030573635.1,0
GCA_030573655.1,0
GCA_030573675.1,0
GCA_030573695.1,0
GCA_030573715.1,0
GCA_030573775.1,0
GCA_030573865.1,0
GCA_030573915.1,0
GCA_030573935.1,0
GCA_030573975.1,0
GCA_030573995.1,0
GCA_030574015.1,0
GCA_030574045.1,0
GCA_030574115.1,0
GCA_030574135.1,0
GCA_030574155.1,0
GCA_030574175.1,0
GCA_030574275.1,0
GCA_030574315.1,0
GCA_030574335.1,0
GCA_030574395.1,0
GCA_030574435.1,0
GCA_030574535.1,0
GCA_030574555.1,0
GCA_030574575.1,0
GCA_030574595.1,0
GCA_030574635.1,0
GCA_030574655.1,0
GCA_030574675.1,0
GCA_030574695.1,0
GCA_030574715.1,0
GCA_030574735.1,0
GCA_030574755.1,0
GCA_030574775.1,0
GCA_030574815.1,0
GCA_030574835.1,0
GCA_030574855.1,0
GCA_030574875.1,0
GCA_030574895.1,0
GCA_030575055.1,0
GCA_030575095.1,0
GCA_030575135.1,0
GCA_030575175.1,0
GCA_030575195.1,0
GCA_030578135.1,0
GCA_030578155.1,0
GCA_030578175.1,0
GCA_030578415.1,0
GCA_030578435.1,0
GCA_030578455.1,0
GCA_030578515.1,0
GCA_030578575.1,0
GCA_030578665.1,0
GCA_030578695.1,0
GCA_030578735.1,0
GCA_030578755.1,0
GCA_030578775.1,0
GCA_030578795.1,0
GCA_030578815.1,0
GCA_030578835.1,0
GCA_030578855.1,0
GCA_030578875.1,0
GCA_030578895.1,0
GCA_030578915.1,0
GCA_030578935.1,0
GCA_030578955.1,0
GCA_030578975.1,0
GCA_030578995.1,0
GCA_030579015.1,0
GCA_030579055.1,0
GCA_030579075.1,0
GCA_030579135.1,0
GCA_030579155.1,0
GCA_030579175.1,0
GCA_030579195.1,0
GCA_030579235.1,0
GCA_030579375.1,0
GCA_030579415.1,0
GCA_030579435.1,0
GCA_030579455.1,0
GCA_030579475.1,0
GCA_030579495.1,0
GCA_030579515.1,0
GCA_030579535.1,0
GCA_030579555.1,0
GCA_030579575.1,0
GCA_030579615.1,0
GCA_030579635.1,0
GCA_030579815.1,0
GCA_030579835.1,0
GCA_030579875.1,0
GCA_030579895.1,0
GCA_030579935.1,0
GCA_030579955.1,0
GCA_030579995.1,0
GCA_030580035.1,0
GCA_030580075.1,0
GCA_030580095.1,0
GCA_030580135.1,0
GCA_030580195.1,0
GCA_030580325.1,0
GCA_030580375.1,0
GCA_030580395.1,0
GCA_030580475.1,0
GCA_030580515.1,0
GCA_030581415.1,0
GCA_030581435.1,0
GCA_030581455.1,0
GCA_030581515.1,0
GCA_030581555.1,0
GCA_030581595.1,0
GCA_030581635.1,0
GCA_030581655.1,0
GCA_030581695.1,0
GCA_030581715.1,0
GCA_030581735.1,0
GCA_030581875.1,0
GCA_030581935.1,0
GCA_030581995.1,0
GCA_030582035.1,0
GCA_030582055.1,0
GCA_030582135.1,0
GCA_030582155.1,0
GCA_030582175.1,0
GCA_030582215.1,0
GCA_030582235.1,0
GCA_030582255.1,0
GCA_030582275.1,0
GCA_030582305.1,0
GCA_030582355.1,0
GCA_030582415.1,0
GCA_030582435.1,0
GCA_030582515.1,0
GCA_030582535.1,0
GCA_030582575.1,0
GCA_030582595.1,0
GCA_030582635.1,0
GCA_030582655.1,0
GCA_030582695.1,0
GCA_030582755.1,0
GCA_030582775.1,0
GCA_030582795.1,0
GCA_030582815.1,0
GCA_030582855.1,0
GCA_030582875.1,0
GCA_030582895.1,0
GCA_030582915.1,0
GCA_030582935.1,0
GCA_030582955.1,0
GCA_030582995.1,0
GCA_030583035.1,0
GCA_030583085.1,0
GCA_030583105.1,0
GCA_030583125.1,0
GCA_030583145.1,0
GCA_030583235.1,0
GCA_030583255.1,0
GCA_030583365.1,0
GCA_030583405.1,0
GCA_030583425.1,0
GCA_030583445.1,0
GCA_030583505.1,0
GCA_030583545.1,0
GCA_030584985.1,0
GCA_030585005.1,0
GCA_030585045.1,0
GCA_030585085.1,0
GCA_030585105.1,0
GCA_030585165.1,0
GCA_030607045.1,0
GCA_030674015.1,0
GCA_030674255.1,0
GCA_030674335.1,0
GCA_030674355.1,0
GCA_030674525.1,0
GCA_030674545.1,0
GCA_030674565.1,0
GCA_030674585.1,0
GCA_030674605.1,0
GCA_030674615.1,0
GCA_030674655.1,0
GCA_030674715.1,0
GCA_030674735.1,0
GCA_030674755.1,0
GCA_030674765.1,0
GCA_030674785.1,0
GCA_030674795.1,0
GCA_030685255.1,0
GCA_030704915.1,0
GCA_030704925.1,0
GCA_030704985.1,0
GCA_030705025.1,0
GCA_030705115.1,0
GCA_030705125.1,0
GCA_030705185.1,0
GCA_030705235.1,0
GCA_030707835.1,0
GCA_030708095.1,0
GCA_030708105.1,0
GCA_030710325.1,0
GCA_030719095.1,0
GCA_030734395.1,0
GCA_030762825.1,0
GCA_030762845.1,0
GCA_030769885.1,0
GCA_030770045.1,0
GCA_030770065.1,0
GCA_030770195.1,0
GCA_030770205.1,0
GCA_030770505.1,0
GCA_030770595.1,0
GCA_030770625.1,0
GCA_030770635.1,0
GCA_030771925.1,0
GCA_030771945.1,0
GCA_030771955.1,0
GCA_030772005.1,0
GCA_030772015.1,0
GCA_030772025.1,0
GCA_030772065.1,0
GCA_030772095.1,0
GCA_030772105.1,0
GCA_030772125.1,0
GCA_030772135.1,0
GCA_030772175.1,0
GCA_030772205.1,0
GCA_030772235.1,0
GCA_030772255.1,0
GCA_030772265.1,0
GCA_030772295.1,0
GCA_030772305.1,0
GCA_030772365.1,0
GCA_030772385.1,0
GCA_030772395.1,0
GCA_030772405.1,0
GCA_030772425.1,0
GCA_030772495.1,0
GCA_030772515.1,0
GCA_030772535.1,0
GCA_030772555.1,0
GCA_030772575.1,0
GCA_030772595.1,0
GCA_030772615.1,0
GCA_030772635.1,0
GCA_030772655.1,0
GCA_030772675.1,0
GCA_030772695.1,0
GCA_030772715.1,0
GCA_030772735.1,0
GCA_030772755.1,0
GCA_030772775.1,0
GCA_030772795.1,0
GCA_030772835.1,0
GCA_030772875.1,0
GCA_030772895.1,0
GCA_030772915.1,0
GCA_030772955.1,0
GCA_030772975.1,0
GCA_030777425.1,0
GCA_030777445.1,0
GCA_030777465.1,0
GCA_030777485.1,0
GCA_030777505.1,0
GCA_030777525.1,0
GCA_030777545.1,0
GCA_030777565.1,0
GCA_030777625.1,0
GCA_030777645.1,0
GCA_030777665.1,0
GCA_030777685.1,0
GCA_030777705.1,0
GCA_030777745.1,0
GCA_030777765.1,0
GCA_030777785.1,0
GCA_030777805.1,0
GCA_030777825.1,0
GCA_030777865.1,0
GCA_030777885.1,0
GCA_030778025.1,0
GCA_030778045.1,0
GCA_030778085.1,0
GCA_030778125.1,0
GCA_030778185.1,0
GCA_030778225.1,0
GCA_030778265.1,0
GCA_030778325.1,0
GCA_030778385.1,0
GCA_030778425.1,0
GCA_030778445.1,0
GCA_030778585.1,0
GCA_030778605.1,0
GCA_030778625.1,0
GCA_030778665.1,0
GCA_030778725.1,0
GCA_030778745.1,0
GCA_030778785.1,0
GCA_030778845.1,0
GCA_030778865.1,0
GCA_030778885.1,0
GCA_030778945.1,0
GCA_030779005.1,0
GCA_030779045.1,0
GCA_030779055.1,0
GCA_030779085.1,0
GCA_030779105.1,0
GCA_030779125.1,0
GCA_030779145.1,0
GCA_030779165.1,0
GCA_030779195.1,0
GCA_030779225.1,0
GCA_030779245.1,0
GCA_030779265.1,0
GCA_030779285.1,0
GCA_030779305.1,0
GCA_030779325.1,0
GCA_030779345.1,0
GCA_030779365.1,0
GCA_030779445.1,0
GCA_030779465.1,0
GCA_030779485.1,0
GCA_030779505.1,0
GCA_030779545.1,0
GCA_030779575.1,0
GCA_030779685.1,0
GCA_030779705.1,0
GCA_030779765.1,0
GCA_030779805.1,0
GCA_030779865.1,0
GCA_030779905.1,0
GCA_030779925.1,0
GCA_030779935.1,0
GCA_030780045.1,0
GCA_030780105.1,0
GCA_030780125.1,0
GCA_030780145.1,0
GCA_030780185.1,0
GCA_030780285.1,0
GCA_030780325.1,0
GCA_030780345.1,0
GCA_030780385.1,0
GCA_030780405.1,0
GCA_030780425.1,0
GCA_030780445.1,0
GCA_030780465.1,0
GCA_030780475.1,0
GCA_030780505.1,0
GCA_030780525.1,0
GCA_030780535.1,0
GCA_030780565.1,0
GCA_030780585.1,0
GCA_030780605.1,0
GCA_030780625.1,0
GCA_030780665.1,0
GCA_030780685.1,0
GCA_030780705.1,0
GCA_030780725.1,0
GCA_030780745.1,0
GCA_030780765.1,0
GCA_030780785.1,0
GCA_030780805.1,0
GCA_030780825.1,0
GCA_030780845.1,0
GCA_030780865.1,0
GCA_030780885.1,0
GCA_030781025.1,0
GCA_030781065.1,0
GCA_030781085.1,0
GCA_030781105.1,0
GCA_030781125.1,0
GCA_030781145.1,0
GCA_030781225.1,0
GCA_030781285.1,0
GCA_030781305.1,0
GCA_030781325.1,0
GCA_030781385.1,0
GCA_030781405.1,0
GCA_030781485.1,0
GCA_030781505.1,0
GCA_030781525.1,0
GCA_030781585.1,0
GCA_030781685.1,0
GCA_030781805.1,0
GCA_030781865.1,0
GCA_030781965.1,0
GCA_030782005.1,0
GCA_030782025.1,0
GCA_030782105.1,0
GCA_030782125.1,0
GCA_030782145.1,0
GCA_030782165.1,0
GCA_030782185.1,0
GCA_030782205.1,0
GCA_030782225.1,0
GCA_030782265.1,0
GCA_030782325.1,0
GCA_030782345.1,0
GCA_030782385.1,0
GCA_030782485.1,0
GCA_030782505.1,0
GCA_030782525.1,0
GCA_030782625.1,0
GCA_030782705.1,0
GCA_030782745.1,0
GCA_030782825.1,0
GCA_030782845.1,0
GCA_030782865.1,0
GCA_030782885.1,0
GCA_030782985.1,0
GCA_030783005.1,0
GCA_030783025.1,0
GCA_030783045.1,0
GCA_030783085.1,0
GCA_030783165.1,0
GCA_030783205.1,0
GCA_030783345.1,0
GCA_030783465.1,0
GCA_030783505.1,0
GCA_030783545.1,0
GCA_030783605.1,0
GCA_030783785.1,0
GCA_030783825.1,0
GCA_030783885.1,0
GCA_030783945.1,0
GCA_030783965.1,0
GCA_030783995.1,0
GCA_030784075.1,0
GCA_030784175.1,0
GCA_030784505.1,0
GCA_030784515.1,0
GCA_030784525.1,0
GCA_030784555.1,0
GCA_030784625.1,0
GCA_030784825.1,0
GCA_030784865.1,0
GCA_030784885.1,0
GCA_030784905.1,0
GCA_030784925.1,0
GCA_030785025.1,0
GCA_030785045.1,0
GCA_030785085.1,0
GCA_030785165.1,0
GCA_030785205.1,0
GCA_030785215.1,0
GCA_030785225.1,0
GCA_030786195.1,0
GCA_030786345.1,0
GCA_030786555.1,0
GCA_030786905.1,0
GCA_030786925.1,0
GCA_030786945.1,0
GCA_030786955.1,0
GCA_030786965.1,0
GCA_030787005.1,0
GCA_030787015.1,0
GCA_030787055.1,0
GCA_030787075.1,0
GCA_030787095.1,0
GCA_030787135.1,0
GCA_030787155.1,0
GCA_030787175.1,0
GCA_030787195.1,0
GCA_030787215.1,0
GCA_030787235.1,0
GCA_030787255.1,0
GCA_030787275.1,0
GCA_030787405.1,0
GCA_030787415.1,0
GCA_030787525.1,0
GCA_030787535.1,0
GCA_030787685.1,0
GCA_030787705.1,0
GCA_030787845.1,0
GCA_030787945.1,0
GCA_030788025.1,0
GCA_030788085.1,0
GCA_030788305.1,0
GCA_030788315.1,0
GCA_030788335.1,0
GCA_030788355.1,0
GCA_030788365.1,0
GCA_030789005.1,0
GCA_030789025.1,0
GCA_030789045.1,0
GCA_030789065.1,0
GCA_030789085.1,0
GCA_030789185.1,0
GCA_030789205.1,0
GCA_030789245.1,0
GCA_030789265.1,0
GCA_030789285.1,0
GCA_030789305.1,0
GCA_030789345.1,0
GCA_030789365.1,0
GCA_030789385.1,0
GCA_030789405.1,0
GCA_030789425.1,0
GCA_030789445.1,0
GCA_030789465.1,0
GCA_030789485.1,0
GCA_030789505.1,0
GCA_030789545.1,0
GCA_030789565.1,0
GCA_030789585.1,0
GCA_030789605.1,0
GCA_030789625.1,0
GCA_030789645.1,0
GCA_030789675.1,0
GCA_030846815.1,0
GCA_030849485.1,0
GCA_030864175.1,0
GCA_030866685.1,0
GCA_030867225.1,0
GCA_030867235.1,0
GCA_030867245.1,0
GCA_030867255.1,0
GCA_030867305.1,0
GCA_030867325.1,0
GCA_030867335.1,0
GCA_030867465.1,0
GCA_030867565.1,0
GCA_030867605.1,0
GCA_030867685.1,0
GCA_030867785.1,0
GCA_030868995.1,0
GCA_030869225.1,0
GCA_030869305.1,0
GCA_030869315.1,0
GCA_030913465.1,0
GCA_030913485.1,0
GCA_030913505.1,0
GCA_030913515.1,0
GCA_030914405.1,0
GCA_031006325.1,0
GCA_031008025.1,0
GCA_031009615.1,0
GCA_031010245.1,0
GCA_031010415.1,0
GCA_031021045.1,0
GCA_031058495.1,0
GCA_031081795.1,0
GCA_031124845.1,0
GCA_031124935.1,0
GCA_031125565.1,0
GCA_031126325.1,0
GCA_031126345.1,0
GCA_031126355.1,0
GCA_031126365.1,0
GCA_031126425.1,0
GCA_031126435.1,0
GCA_031142775.1,0
GCA_031179465.1,0
GCA_031213615.1,0
GCA_031304175.1,0
GCA_031304185.1,0
GCA_031304255.1,0
GCA_031304705.1,0
GCA_031304755.1,0
GCA_031304965.1,0
GCA_031304975.1,0
GCA_031305065.1,0
GCA_031305075.1,0
GCA_031305155.1,0
GCA_031357565.2,0
GCA_031357835.2,0
GCA_031359945.2,0
GCA_031463115.1,0
GCA_031471895.1,0
GCA_031471915.1,0
GCA_031471935.1,0
GCA_031471965.1,0
GCA_031471985.1,0
GCA_031488875.1,0
GCA_031753515.1,0
GCA_031761475.1,0
GCA_031762995.1,0
GCA_031834405.1,0
GCA_031851675.1,0
GCA_031967955.1,0
GCA_032157385.1,0
GCA_032157395.1,0
GCA_032157405.1,0
GCA_032158085.1,0
GCA_032158105.1,0
GCA_032158215.1,0
GCA_032173435.1,0
GCA_032191545.1,0
GCA_032231125.1,0
GCA_032248835.1,0
GCA_032348355.1,0
GCA_032351835.1,0
GCA_032353875.1,0
GCA_032353905.1,0
GCA_032353955.1,0
GCA_032353975.1,0
GCA_032353995.1,0
GCA_032354015.1,0
GCA_032354035.1,0
GCA_032354055.1,0
GCA_032354075.1,0
GCA_032354095.1,0
GCA_032354115.1,0
GCA_032354135.1,0
GCA_032354175.1,0
GCA_032354215.1,0
GCA_032354235.1,0
