Row,Genus,Phylum,Subphylum,class,Family,Sp,Strain,Assembly,NA
11561,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3406,GCA_947344725.1,1
11562,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1337,GCA_947344735.1,1
11563,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,PH3616,GCA_023629095.1,1
11564,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3036,GCA_947343565.1,1
11565,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ETPF12,GCA_017871065.1,1
11566,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1097,GCA_947343495.1,1
11567,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,BY4741,GCA_000766575.2,1
11568,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,BY4742,GCA_000766435.2,1
11569,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099355.1,1
11570,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,JK9-3d,GCA_000766455.2,1
11571,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,Y55,GCA_000766245.2,1
11572,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,D273-10B,GCA_000766555.2,1
11573,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3997,GCA_947343525.1,1
11574,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC609,GCA_947343335.1,1
11575,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2737,GCA_947344275.1,1
11576,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2947,GCA_947344545.1,1
11577,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3342,GCA_947345305.1,1
11578,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1415,GCA_947344425.1,1
11579,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099195.1,1
11580,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC619,GCA_947343805.1,1
11581,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1037,GCA_947345135.1,1
11582,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2780,GCA_947345225.1,1
11583,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1102,GCA_947343965.1,1
11584,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3319,GCA_947345195.1,1
11585,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,W303,GCA_000766475.2,1
11586,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3461,GCA_947344515.1,1
11587,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3449,GCA_947343995.1,1
11588,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,X2180-1A,GCA_000766535.2,1
11589,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1264,GCA_947345215.1,1
11590,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1072,GCA_947344045.1,1
11591,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,10560-6B,GCA_000766415.2,1
11592,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3447,GCA_947344705.1,1
11593,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1118,GCA_947344125.1,1
11594,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3038,GCA_947343725.1,1
11595,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3032,GCA_947343665.1,1
11596,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3521,GCA_947344675.1,1
11597,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3333,GCA_947343145.1,1
11598,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,FY1679,GCA_000766395.2,1
11599,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1409,GCA_947343875.1,1
11600,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1280,GCA_947344785.1,1
11601,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1603,GCA_947344715.1,1
11602,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3318,GCA_947344765.1,1
11603,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC478,GCA_947344615.1,1
11604,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3486,GCA_947343315.1,1
11605,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC4081,GCA_947343855.1,1
11606,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099305.1,1
11607,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099425.1,1
11608,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3557,GCA_947344385.1,1
11609,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2587,GCA_947344025.1,1
11610,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1298,GCA_947344135.1,1
11611,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3457,GCA_947343115.1,1
11612,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,OakGri7_1,GCA_900178405.1,1
11613,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ETPF2,GCA_017870815.1,1
11614,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3516,GCA_947343435.1,1
11615,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,ETPF6,GCA_017870445.1,1
11616,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2401,GCA_947344155.1,1
11617,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1315,GCA_947344345.1,1
11618,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,g833-1B,GCA_000766265.2,1
11619,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3470,GCA_947344395.1,1
11620,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1444,GCA_947344205.1,1
11621,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1033,GCA_947344695.1,1
11622,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3448,GCA_947343835.1,1
11623,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1052,GCA_947345175.1,1
11624,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,K11,GCA_000767965.1,1
11625,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3265,GCA_947344555.1,1
11626,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3343,GCA_947343985.1,1
11627,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3076,GCA_947343515.1,1
11628,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC356,GCA_947343945.1,1
11629,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3334,GCA_947344885.1,1
11630,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2397,GCA_947344375.1,1
11631,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1407,GCA_947344475.1,1
11632,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3039,GCA_947343225.1,1
11633,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC667,GCA_947343195.1,1
11634,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC232,GCA_947344525.1,1
11635,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2592,GCA_947344745.1,1
11636,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC241,GCA_947344035.1,1
11637,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1308,GCA_947344625.1,1
11638,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3458,GCA_947344595.1,1
11639,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3467,GCA_947343935.1,1
11640,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3546,GCA_947343625.1,1
11641,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1159,GCA_947343775.1,1
11642,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099375.1,1
11643,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3630,GCA_947344685.1,1
11644,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3313,GCA_947344165.1,1
11645,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC4063,GCA_947343355.1,1
11646,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2695,GCA_947344225.1,1
11647,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3325,GCA_947344845.1,1
11648,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,AL1,GCA_019394895.1,1
11649,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1151,GCA_947344415.1,1
11650,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC996,GCA_947344265.1,1
11651,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC360,GCA_947344435.1,1
11652,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3460,GCA_947344485.1,1
11653,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1044,GCA_947344965.1,1
11654,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1529,GCA_947343345.1,1
11655,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC491,GCA_947344055.1,1
11656,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1183,GCA_947345005.1,1
11657,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1311,GCA_947344015.1,1
11658,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2945,GCA_947343925.1,1
11659,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1289,GCA_947345025.1,1
11660,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2402,GCA_947343455.1,1
11661,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099165.1,1
11662,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,309,GCA_900178185.1,1
11663,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,EM93,GCA_026954535.1,1
11664,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1147,GCA_947344195.1,1
11665,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC695,GCA_947343055.1,1
11666,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1132,GCA_947343445.1,1
11667,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1111,GCA_947343535.1,1
11668,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC235,GCA_947343765.1,1
11669,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC236,GCA_947345285.1,1
11670,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2855,GCA_947343275.1,1
11671,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC826,GCA_947345125.1,1
11672,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1211,GCA_947345145.1,1
11673,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3456,GCA_947344505.1,1
11674,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GDB379,GCA_019394495.1,1
11675,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC956,GCA_947344185.1,1
11676,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1270,GCA_947344925.1,1
11677,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC2798,GCA_947343555.1,1
11678,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3445,GCA_947343905.1,1
11679,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1243,GCA_947344005.1,1
11680,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC361,GCA_947344455.1,1
11681,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3455,GCA_947344245.1,1
11682,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099155.1,1
11683,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,L1528,GCA_000766615.2,1
11684,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,P-684,GCA_014132395.1,1
11685,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1010,GCA_947344655.1,1
11686,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GDB325,GCA_019394485.1,1
11687,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3510,GCA_947345055.1,1
11688,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1004,GCA_947344665.1,1
11689,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099235.1,1
11690,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1163,GCA_947344535.1,1
11691,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1190,GCA_947344365.1,1
11692,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,222-1B-D1606,GCA_004138035.1,1
11693,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GUJ105,GCA_001750485.1,1
11694,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1240,GCA_947344985.1,1
11695,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,DBVPG6044,GCA_000766275.2,1
11696,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1179,GCA_947345035.1,1
11697,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,BC187,GCA_000766315.2,1
11698,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099345.1,1
11699,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,YJM339,GCA_000766185.2,1
11700,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SAF26,GCA_017869315.1,1
11701,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC482,GCA_947344495.1,1
11702,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC368,GCA_947345325.1,1
11703,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,YPS163,GCA_000766175.2,1
11704,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099255.1,1
11705,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1274,GCA_947344105.1,1
11706,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3341,GCA_947344575.1,1
11707,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,CLIB324,GCA_019394725.1,1
11708,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,25-25-2V-P3982,GCA_001578295.1,1
11709,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900099265.1,1
11710,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,T73,GCA_019394065.1,1
11711,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SAN10,GCA_017868835.1,1
11712,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC367,GCA_947343635.1,1
11713,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,M7015,GCA_025503195.1,1
11714,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC3077,GCA_947343865.1,1
11715,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1007,GCA_947344115.1,1
11716,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1765,GCA_947343285.1,1
11717,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1218,GCA_947344065.1,1
11718,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1321,GCA_947344895.1,1
11719,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1410,GCA_947343185.1,1
11720,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC90,GCA_947344405.1,1
11721,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,RedStar,GCA_000766305.2,1
11722,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,GDB135-h,GCA_019394535.1,1
11723,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,YPS128,GCA_000766195.2,1
11724,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1167,GCA_947343605.1,1
11725,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1283,GCA_947345085.1,1
11726,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1286,GCA_947344995.1,1
11727,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC1199,GCA_947344945.1,1
11728,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SAN20,GCA_017868175.1,1
11729,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900178065.1,1
11730,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,15V-P4,GCA_001578275.1,1
11731,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,SAN21,GCA_017868145.1,1
11732,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NCYC363,GCA_947343175.1,1
11733,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177915.1,1
11734,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900178045.1,1
11735,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,YS9,GCA_000766165.2,1
11736,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900178015.1,1
11737,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,74-D694,GCA_001578265.1,1
11738,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177995.1,1
11739,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,H-1,GCA_029747685.1,1
11740,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,PK1605,GCA_025503375.1,1
11741,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177975.1,1
11742,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177935.1,1
11743,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900178075.1,1
11744,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,UWOPS05_217_3,GCA_000768095.1,1
11745,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177845.1,1
11746,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,PW5,GCA_015251915.1,1
11747,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177985.1,1
11748,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,PF1605,GCA_025503465.1,1
11749,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177905.1,1
11750,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177865.1,1
11751,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900178025.1,1
11752,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177855.1,1
11753,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177925.1,1
11754,Saccharomyces,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetaceae,cerevisiae,NA,GCA_900177885.1,1
